sector,price,bedRoom,bathroom,balcony,floorNum,built_up_area,study room,servant room,pooja room,store room,others,furnishing_type,property_type_house,agePossession_New Property,agePossession_Old Property,agePossession_Relatively New,agePossession_Under Construction,luxury_score_Low,luxury_score_Medium
36.0,3.0,4,4,0,1.0,3199.052132701422,0,0,0,0,0,0,True,False,False,False,False,True,False
48.0,8.5,4,6,3,3.0,3240.0,0,1,1,0,1,0,True,False,True,False,False,True,False
105.0,1.1,5,3,1,2.0,323.74100719424456,1,0,1,0,0,0,True,False,True,False,False,True,False
28.0,0.75,7,4,3,4.0,71.94244604316546,0,0,0,0,0,0,True,False,False,False,False,True,False
12.0,6.0,9,6,2,2.0,1710.0,0,0,0,0,0,0,True,False,True,False,False,True,False
4.0,0.82,4,4,0,2.0,950.2369668246446,0,0,0,0,0,0,True,False,True,False,False,True,False
58.0,0.35,1,4,1,1.0,1798.5611510791366,0,0,0,0,0,0,True,False,False,False,False,True,False
8.0,1.15,3,2,1,1.0,4146.919431279621,0,0,0,0,0,0,True,False,False,False,False,True,False
67.0,1.85,3,3,3,1.0,296.2085308056872,0,0,0,0,0,0,True,False,False,False,False,True,False
63.0,8.5,6,6,3,3.0,3132.0,0,0,1,1,0,0,True,False,False,False,True,True,False
9.0,0.9,4,5,3,3.0,250.0,0,0,0,0,1,0,True,True,False,False,False,True,False
5.0,0.5,2,1,2,1.0,1618.705035971223,0,0,0,1,0,0,True,False,True,False,False,True,False
43.0,5.75,4,4,2,4.0,2430.0,0,1,0,1,0,2,True,False,False,False,True,False,False
53.0,4.65,5,5,3,1.0,2646.0,0,0,0,0,0,1,True,False,False,False,False,True,False
1.0,7.2,4,4,3,4.0,5400.0,1,1,0,0,0,2,True,False,True,False,False,True,False
12.0,0.6,3,3,1,2.0,111.51079136690646,0,0,0,0,0,0,True,False,False,True,False,True,False
11.0,4.5,4,5,2,2.0,4950.0,0,0,0,0,0,0,True,False,True,False,False,True,False
12.0,1.3,5,2,1,3.0,916.093071942446,0,0,0,0,1,0,True,False,True,False,False,True,False
4.0,0.6,3,3,1,2.0,102.51798561151078,0,0,0,0,1,0,True,False,True,False,False,True,False
104.0,1.95,3,5,3,2.0,1654.6762589928055,0,0,0,0,0,0,True,False,False,False,False,True,False
11.0,1.25,10,6,2,3.0,206.8345323741007,0,0,0,0,1,0,True,False,True,False,False,True,False
109.0,6.1,5,6,3,2.0,2430.0,0,1,0,0,0,0,True,False,False,False,False,True,False
14.0,0.5,5,3,3,3.0,71.94244604316546,0,0,0,0,0,0,True,False,True,False,False,True,False
1.0,2.0,3,1,0,3.0,2405.421897482014,0,0,0,0,0,0,True,False,False,False,False,True,False
28.0,2.1,8,8,3,4.0,179.85611510791367,0,0,0,0,1,1,True,False,False,False,False,True,False
89.0,1.25,3,3,2,1.0,1423.0,1,0,0,0,1,0,True,False,False,False,True,True,False
107.0,0.65,6,2,3,1.0,1184.8341232227488,0,0,0,0,0,0,True,False,False,False,False,True,False
50.0,11.5,5,6,0,1.0,3240.0,0,0,0,0,0,0,True,False,False,False,False,True,False
12.0,0.9,5,4,3,3.0,1411.8705035971225,1,1,1,0,1,0,True,False,False,False,False,True,False
4.0,0.75,5,4,3,2.0,1151.0791366906474,0,0,0,0,0,0,True,False,False,False,False,True,False
8.0,1.3,3,3,1,2.0,2023.3812949640285,0,0,0,0,0,0,True,False,False,False,False,True,False
104.0,0.48,2,2,1,1.0,795.0,1,0,1,0,1,0,True,True,False,False,False,True,False
3.0,0.68,5,3,0,1.0,1755.0,0,0,0,0,0,0,True,False,False,False,False,True,False
3.0,1.5,7,2,0,1.0,395.6834532374101,0,0,0,0,0,0,True,False,False,False,False,True,False
8.0,1.3,3,3,1,1.0,1125.0,0,0,0,0,0,0,True,False,False,False,False,True,False
12.0,0.6,2,2,1,1.0,111.51079136690646,0,0,0,0,0,0,True,False,False,False,False,True,False
14.0,6.5,4,4,3,2.0,3150.0,0,0,0,0,0,0,True,False,False,False,False,True,False
7.0,0.49,2,1,0,1.0,953.2374100719423,0,0,0,0,0,0,True,False,True,False,False,True,False
14.0,1.07,2,2,1,1.0,1618.705035971223,0,1,0,0,0,0,True,False,True,False,False,True,False
7.0,2.1,6,6,3,3.0,242.80575539568343,0,0,0,0,0,0,True,False,False,True,False,True,False
31.0,4.6,2,2,2,2.0,1426.0,0,0,0,0,0,0,True,False,False,False,False,True,False
5.0,1.0,3,4,2,2.0,1618.705035971223,0,0,0,0,0,0,True,False,False,True,False,True,False
8.0,1.1,6,4,1,1.0,1066.350710900474,0,0,0,0,0,0,True,False,False,False,False,True,False
69.0,2.95,4,3,2,3.0,1800.0,0,0,1,0,1,2,True,True,False,False,False,False,True
31.0,4.6,6,4,3,3.0,2625.89928057554,0,0,0,0,1,0,True,False,True,False,False,True,False
5.0,0.35,2,2,1,2.0,71.94244604316546,0,0,0,0,0,0,True,False,True,False,False,True,False
24.0,10.0,8,10,3,1.0,3915.0,0,0,0,0,0,0,True,False,True,False,False,True,False
1.0,5.2,4,5,2,1.0,5200.0,0,0,0,0,0,0,True,False,False,False,False,True,False
4.0,0.4,1,1,0,1.0,89.92805755395683,0,0,0,0,0,0,True,False,False,False,False,True,False
104.0,0.62,3,3,1,2.0,900.0,0,0,0,0,1,2,True,False,False,False,False,True,False
4.0,0.5,5,3,2,3.0,971.2230215827336,0,0,0,0,0,0,True,False,True,False,False,True,False
4.0,0.92,4,4,3,4.0,120.50359712230215,0,0,0,0,1,0,True,False,False,False,False,True,False
17.0,3.5,6,6,3,3.0,1440.0,0,0,0,0,0,0,True,False,False,True,False,True,False
4.0,0.8,5,4,3,3.0,262.58992805755395,0,0,0,0,0,0,True,False,False,False,True,True,False
48.0,1.5,2,3,2,1.0,210.43165467625897,1,0,1,0,0,1,True,True,False,False,False,False,True
103.0,2.25,3,5,3,10.0,3534.0,0,0,0,0,0,0,True,False,False,True,False,True,False
25.0,13.5,5,6,3,4.0,3618.0,0,0,0,0,1,1,True,False,True,False,False,False,True
12.0,1.7,1,1,1,1.0,3237.410071942446,0,1,0,0,0,0,True,False,True,False,False,True,False
7.0,0.45,3,2,1,2.0,1618.705035971223,0,0,0,0,1,0,True,False,True,False,False,True,False
8.0,1.2,6,2,1,2.0,2132.258895683453,0,0,0,0,0,0,True,False,True,False,False,True,False
14.0,1.8,4,3,1,1.0,359.71223021582733,0,0,0,0,0,0,True,False,True,False,False,True,False
67.0,1.5,5,3,2,2.0,213.2701421800948,0,0,0,0,0,0,True,True,False,False,False,True,False
1.0,0.35,2,2,0,1.0,639.8104265402844,0,0,0,0,0,0,True,True,False,False,False,True,False
3.0,0.55,2,2,1,2.0,810.0,0,0,0,0,0,0,True,False,False,False,False,True,False
4.0,0.4,1,1,1,1.0,776.978417266187,0,0,0,0,0,0,True,False,False,False,False,True,False
67.0,3.0,4,4,0,3.0,2985.781990521328,0,0,0,0,0,0,True,False,False,False,False,True,False
8.0,0.43,3,3,3,2.0,1050.0,0,0,0,0,0,0,True,False,False,True,False,True,False
4.0,0.32,2,3,1,1.0,450.0,0,0,0,0,0,0,True,False,False,True,False,True,False
4.0,0.47,2,1,1,1.0,1122.302158273381,0,0,0,1,0,0,True,False,False,False,False,True,False
52.0,5.5,9,9,3,3.0,2700.0,0,1,1,0,1,1,True,False,False,False,False,True,False
7.0,0.75,3,5,3,3.0,1079.1366906474818,0,0,0,0,0,0,True,False,False,False,False,True,False
104.0,0.71,4,2,1,2.0,1258.9928057553957,0,0,0,0,0,0,True,True,False,False,False,True,False
7.0,0.38,2,2,1,1.0,809.3525179856115,0,0,0,0,0,0,True,False,False,False,False,True,False
103.0,3.25,4,3,3,20.0,7194.244604316546,0,0,0,0,0,0,True,False,False,False,True,True,False
12.0,0.53,4,4,2,3.0,647.4820143884891,0,0,0,0,0,0,True,False,False,True,False,True,False
7.0,2.3,5,3,3,3.0,269.78417266187046,1,1,1,0,0,0,True,False,True,False,False,True,False
12.0,1.5,10,7,3,4.0,2338.129496402877,0,0,0,0,0,0,True,False,False,False,False,True,False
7.0,1.1,9,3,3,3.0,251.7985611510792,0,0,0,0,0,0,True,False,True,False,False,True,False
12.0,1.35,5,5,1,3.0,2052.0,0,0,0,0,0,0,True,False,True,False,False,True,False
12.0,1.3,6,4,2,3.0,179.85611510791367,1,0,0,0,1,0,True,False,False,False,False,True,False
6.0,1.25,5,5,1,2.0,120.0,0,0,1,0,0,0,True,True,False,False,False,True,False
24.0,1.44,4,2,2,1.0,107.9136690647482,0,0,0,0,0,0,True,False,True,False,False,True,False
4.0,0.5,2,2,2,2.0,809.3525179856115,1,1,1,0,1,0,True,True,False,False,False,True,False
1.0,1.0,9,7,3,3.0,242.80575539568343,0,0,1,0,0,0,True,False,False,False,False,True,False
23.0,5.5,9,9,3,3.0,7553.956834532373,0,1,0,0,1,1,True,False,False,False,False,True,False
28.0,5.5,4,3,3,2.0,1800.0,0,0,1,0,1,1,True,False,True,False,False,True,False
4.0,0.8,5,3,1,2.0,134.89208633093523,0,0,0,0,0,0,True,False,False,False,False,True,False
6.0,0.9,7,4,3,4.0,1618.705035971223,0,0,0,0,0,0,True,False,False,False,False,True,False
47.0,4.3,6,4,2,2.0,1467.0,0,0,0,0,1,0,True,False,False,False,False,True,False
11.0,0.9,5,5,3,3.0,1438.848920863309,0,0,0,0,0,0,True,False,False,True,False,True,False
24.0,3.25,4,4,3,3.0,1070.0,0,0,0,0,0,0,True,False,True,False,False,True,False
4.0,0.38,1,1,1,1.0,89.92805755395683,0,0,0,0,0,0,True,False,False,False,False,True,False
12.0,3.71,3,3,1,4.0,1872.0,0,0,1,0,0,0,True,False,False,False,False,True,False
28.0,13.0,10,10,3,1.0,8590.04739336493,0,0,0,0,0,0,True,False,False,False,False,True,False
1.0,0.4,2,2,1,1.0,622.0379146919431,0,0,0,0,0,0,True,False,False,True,False,True,False
8.0,0.55,4,4,0,2.0,56.0,0,0,0,0,0,0,True,False,False,False,False,True,False
7.0,1.3,5,3,2,3.0,963.0,0,0,0,0,0,0,True,False,True,False,False,True,False
92.0,0.75,2,2,3,1.0,959.0,0,0,0,0,0,0,True,False,False,True,False,True,False
5.0,0.3,1,1,2,1.0,971.2230215827336,0,0,0,0,0,0,True,True,False,False,False,True,False
200.0,0.18,2,1,1,1.0,809.3525179856115,0,0,0,0,0,0,True,False,False,True,False,True,False
48.0,1.55,2,3,2,1.0,210.43165467625897,1,0,1,0,0,1,True,True,False,False,False,True,False
36.0,0.32,5,1,0,1.0,565.0,0,0,0,0,0,0,True,False,False,False,False,True,False
11.0,4.0,5,4,1,2.0,2025.0,0,0,0,0,0,0,True,False,True,False,False,True,False
8.0,0.38,2,2,2,1.0,59.24170616113744,0,0,0,0,0,0,True,False,False,False,False,True,False
50.0,12.0,5,6,3,3.0,3240.0,0,0,0,0,0,0,True,False,False,False,False,True,False
8.0,0.45,1,1,1,3.0,592.4170616113744,0,0,0,0,0,0,True,False,False,False,False,True,False
11.0,1.2,7,3,0,3.0,300.0,0,0,0,0,0,0,True,False,True,False,False,True,False
6.0,0.4,4,2,2,1.0,1600.0,0,0,0,0,0,0,True,False,False,False,False,True,False
5.0,1.0,1,1,0,1.0,1500.0,0,0,0,0,0,0,True,False,False,False,False,True,False
200.0,0.5,5,2,0,2.0,1350.0,0,0,0,0,0,0,True,False,False,True,False,True,False
12.0,1.15,2,2,3,4.0,1066.350710900474,0,0,0,0,0,0,True,False,True,False,False,True,False
4.0,0.7,3,3,0,1.0,117.0,0,0,0,0,0,0,True,False,False,False,False,True,False
11.0,3.08,6,4,2,1.0,2700.0,0,0,0,0,0,0,True,False,True,False,False,True,False
56.0,2.95,2,2,0,1.0,1458.0,0,0,0,0,0,0,True,False,False,False,False,True,False
33.0,8.0,6,5,3,4.0,4500.0,0,0,0,0,0,0,True,False,False,True,False,True,False
82.0,6.5,4,3,0,2.0,3240.0,0,0,0,0,0,0,True,False,False,True,False,True,False
7.0,3.0,7,7,0,3.0,2610.0,0,0,0,0,0,0,True,False,True,False,False,True,False
52.0,8.0,6,5,3,4.0,3132.0,0,0,0,0,0,0,True,False,False,False,False,True,False
12.0,2.75,6,6,2,2.0,2228.0,0,0,0,0,0,0,True,False,False,False,False,True,False
7.0,2.25,5,3,0,2.0,148.0,0,0,0,0,0,0,True,False,True,False,False,True,False
5.0,1.45,3,2,1,1.0,1800.0,0,0,0,0,0,0,True,False,False,True,False,True,False
14.0,3.5,3,3,1,2.0,2000.0,0,0,0,0,0,0,True,False,True,False,False,True,False
48.0,0.82,3,2,1,1.0,2488.1516587677725,0,0,0,0,0,0,True,False,False,False,False,True,False
108.0,10.5,5,4,3,1.0,7331.0,0,0,0,0,0,0,True,False,False,True,False,True,False
12.0,0.38,3,3,3,3.0,1618.705035971223,0,0,0,0,0,0,True,False,False,True,False,True,False
33.0,10.0,5,6,3,4.0,4950.0,1,1,0,0,0,0,True,True,False,False,False,True,False
7.0,0.75,2,3,2,3.0,179.85611510791367,0,0,0,0,0,0,True,False,True,False,False,True,False
47.0,4.6,7,6,3,4.0,1728.0,0,0,0,0,0,2,True,False,False,False,False,False,True
48.0,0.5,2,1,2,1.0,1618.705035971223,0,0,0,0,0,0,True,False,False,False,False,True,False
39.0,7.0,10,11,3,4.0,7000.0,0,0,1,0,0,2,True,False,False,True,False,True,False
12.0,0.35,2,1,0,5.0,360.0,0,0,0,0,0,0,True,False,True,False,False,True,False
37.0,0.95,5,3,2,2.0,1798.5611510791366,0,0,1,0,0,0,True,False,False,True,False,True,False
39.0,1.6,1,1,2,2.0,1604.3165467625895,0,0,0,0,0,0,True,False,True,False,False,True,False
36.0,0.29,2,1,0,0.0,1602.5179856115103,0,0,0,0,0,0,True,False,True,False,False,True,False
76.0,0.24,2,2,0,2.0,809.3525179856115,0,0,0,0,0,0,True,False,False,True,False,True,False
26.0,5.6,4,3,3,3.0,1833.0,0,0,0,0,0,0,True,False,False,False,False,True,False
8.0,0.55,2,2,0,2.0,1421.8009478672986,0,0,0,0,0,0,True,False,False,False,False,True,False
1.0,5.0,6,4,0,3.0,4000.0,0,0,0,0,0,0,True,False,False,False,False,True,False
39.0,1.8,1,1,2,3.0,800.0,0,0,0,0,0,0,True,False,False,True,False,True,False
200.0,1.5,9,3,3,3.0,1066.350710900474,0,0,0,0,0,0,True,False,False,True,False,True,False
45.0,1.05,3,3,3,3.0,1484.0,0,0,0,0,0,0,True,False,False,False,False,True,False
6.0,1.8,8,5,2,1.0,2639.8104265402844,0,0,0,0,0,0,True,False,False,False,False,True,False
76.0,0.44,3,2,1,1.0,136.2559241706161,0,0,1,0,1,0,True,False,False,True,False,True,False
7.0,0.83,5,3,2,3.0,559.2417061611375,0,0,0,0,0,0,True,False,True,False,False,True,False
89.0,0.7,2,2,2,14.0,1297.0,0,0,0,0,0,0,True,True,False,False,False,True,False
1.0,0.98,9,4,3,1.0,142.18009478672985,0,0,0,0,0,0,True,False,False,False,False,True,False
48.0,3.35,6,5,3,3.0,6000.0,0,0,0,0,0,0,True,False,False,False,False,True,False
4.0,0.47,3,4,0,3.0,1350.0,0,0,0,0,0,0,True,False,False,False,False,True,False
12.0,1.2,5,4,2,3.0,1072.0,0,0,0,0,0,0,True,False,True,False,False,True,False
12.0,9.0,10,5,3,4.0,8100.0,0,0,0,0,0,0,True,False,True,False,False,True,False
72.0,3.09,5,5,3,14.0,3653.0,0,1,0,0,0,1,True,False,False,True,False,True,False
103.0,3.15,4,5,0,12.0,4700.0,0,0,0,0,0,0,True,False,False,True,False,True,False
12.0,1.7,3,3,0,1.0,200.0,0,0,0,0,0,0,True,False,False,False,False,True,False
1.0,4.75,6,7,0,4.0,4500.0,0,0,0,0,0,0,True,False,False,False,False,True,False
9.0,1.65,2,3,0,3.0,900.0,0,0,0,0,0,0,True,False,False,False,False,True,False
92.0,0.85,4,4,3,4.0,1743.0,0,0,0,0,0,0,True,False,False,True,False,True,False
48.0,2.0,4,3,0,1.0,2674.0,0,0,0,0,0,0,True,False,False,False,False,True,False
5.0,0.74,3,3,0,2.0,1000.0,0,0,0,0,0,0,True,False,False,False,False,True,False
1.0,1.85,4,3,2,3.0,1369.6682464454975,0,0,0,0,0,0,True,False,False,False,False,True,False
5.0,0.4,2,1,0,1.0,500.0,0,0,0,0,0,0,True,False,False,False,False,True,False
5.0,0.85,5,3,3,1.0,1066.350710900474,0,0,0,0,0,0,True,False,False,False,False,True,False
12.0,0.69,1,1,1,2.0,758.0,0,0,0,0,0,0,True,False,True,False,False,True,False
6.0,0.85,2,2,0,4.0,1303.3175355450237,0,0,0,0,0,0,True,False,False,False,False,True,False
25.0,13.0,6,8,3,5.0,2844.0,1,1,1,1,0,2,True,False,False,True,False,True,False
12.0,1.4,2,2,1,2.0,298.56115107913666,0,0,0,0,0,0,True,False,True,False,False,True,False
9.0,1.8,5,5,3,3.0,5440.647482014388,0,0,0,0,0,0,True,False,False,False,False,True,False
35.0,0.7,4,4,0,2.0,2369.668246445497,0,0,0,0,0,0,True,False,False,False,False,True,False
102.0,0.7,4,3,2,3.0,143.88489208633092,0,0,1,1,0,0,True,False,False,True,False,True,False
11.0,2.4,10,5,3,2.0,539.5683453237409,1,1,1,0,0,0,True,False,True,False,False,True,False
43.0,3.35,1,1,0,1.0,1242.0,0,0,0,0,0,0,True,False,True,False,False,True,False
50.0,7.0,3,2,0,1.0,2160.0,0,0,0,0,0,0,True,False,False,False,False,True,False
41.0,1.65,1,1,0,1.0,1200.0,0,0,0,0,0,0,True,False,False,False,False,True,False
3.0,0.6,1,1,0,1.0,1000.0,0,0,0,0,0,0,True,False,False,False,False,True,False
11.0,2.43,4,4,2,3.0,345.0,1,0,1,1,0,0,True,False,True,False,False,True,False
3.0,3.5,1,1,0,1.0,3800.0,0,0,0,0,0,0,True,False,False,False,False,True,False
110.0,0.34,1,1,0,1.0,500.0,0,0,0,0,0,0,True,False,False,True,False,True,False
6.0,0.75,6,4,1,3.0,1282.3741007194244,0,0,0,0,0,0,True,False,False,False,False,False,True
3.0,0.55,1,1,0,1.0,750.0,0,0,0,0,0,0,True,False,False,False,False,True,False
5.0,0.7,4,2,0,2.0,1553.956834532374,0,0,0,0,0,0,True,False,True,False,False,True,False
48.0,6.25,3,3,0,1.0,9001.0,0,0,0,0,0,0,True,False,False,False,False,True,False
12.0,1.2,4,4,2,2.0,846.0,0,0,1,0,0,1,True,False,False,True,False,True,False
48.0,0.49,2,2,1,3.0,2068.345323741007,0,0,0,0,0,0,True,True,False,False,False,True,False
29.0,2.0,10,10,3,3.0,210.0,0,0,0,0,0,0,True,False,False,False,False,True,False
12.0,0.37,1,1,0,3.0,708.6330935251798,0,0,0,0,0,0,True,False,False,False,False,True,False
86.0,0.42,5,3,2,3.0,89.92805755395683,0,0,0,0,0,0,True,False,False,True,False,True,False
36.0,0.75,3,1,0,1.0,1081.0,0,0,0,0,0,0,True,False,False,False,False,True,False
11.0,3.5,10,1,0,1.0,2250.0,0,0,0,0,0,0,True,True,False,False,False,True,False
26.0,4.5,5,5,3,2.0,1350.0,0,0,0,0,0,0,True,False,True,False,False,True,False
37.0,1.16,1,1,0,1.0,1535.0,0,0,0,0,0,0,True,False,False,True,False,True,False
5.0,0.9,3,4,3,3.0,3500.0,0,0,0,0,1,1,True,False,False,False,False,True,False
76.0,0.75,2,2,2,11.0,745.0,0,0,0,0,0,0,True,True,False,False,False,True,False
200.0,0.13,1,1,0,0.0,933.649289099526,0,0,0,0,0,0,True,False,False,True,False,True,False
5.0,0.96,7,4,2,3.0,1699.640287769784,0,0,1,1,0,1,True,False,False,False,False,True,False
48.0,1.35,5,5,3,4.0,2428.0575539568345,0,0,0,0,0,0,True,False,False,True,False,True,False
4.0,0.65,2,1,1,3.0,899.2805755395683,0,0,0,0,0,0,True,False,False,False,False,True,False
24.0,11.0,8,11,3,3.0,5000.0,1,1,1,0,1,1,True,False,True,False,False,True,False
60.0,18.02,9,12,3,3.0,6390.0,0,1,0,0,0,1,True,False,False,True,False,False,True
36.0,0.66,2,2,3,4.0,823.0,0,0,0,0,0,0,True,True,False,False,False,True,False
14.0,4.6,1,1,0,1.0,2250.0,0,0,0,0,0,0,True,False,True,False,False,True,False
43.0,1.9,3,3,3,3.0,60.0,0,0,0,0,0,2,True,False,True,False,False,True,False
63.0,1.5,3,3,2,1.0,2385.0,0,0,0,0,0,0,True,True,False,False,False,True,False
11.0,2.5,5,4,3,1.0,1850.0,0,0,0,1,0,0,True,False,True,False,False,True,False
4.0,0.7,2,2,1,5.0,1000.0,0,0,0,0,0,0,True,False,True,False,False,True,False
102.0,0.85,5,5,3,4.0,1079.1366906474818,0,0,0,0,0,0,True,True,False,False,False,True,False
54.0,2.0,9,9,3,11.0,60.0,0,1,0,0,0,2,True,False,False,True,False,True,False
1.0,0.7,1,1,0,1.0,900.0,0,0,0,0,0,0,True,False,False,False,False,True,False
7.0,0.89,5,3,2,2.0,857.9136690647481,0,0,0,0,0,0,True,False,True,False,False,True,False
69.0,0.8,1,1,0,1.0,763.0,0,0,0,0,0,0,True,True,False,False,False,True,False
53.0,1.6,3,2,2,41.0,179.85611510791367,0,0,0,0,0,0,True,False,False,True,False,True,False
81.0,0.89,1,1,0,1.0,1095.0,0,0,0,0,0,0,True,False,False,True,False,True,False
108.0,1.34,1,1,0,1.0,2680.0,0,0,0,0,0,0,True,False,False,True,False,True,False
12.0,1.7,5,5,3,3.0,2000.0,0,0,1,0,1,0,True,False,False,False,False,True,False
39.0,0.34,1,1,1,1.0,450.0,0,0,0,0,0,0,True,False,False,True,False,True,False
8.0,9.9,2,2,2,3.0,2000.0,0,0,0,0,0,0,True,False,False,False,False,True,False
5.0,0.4,7,4,3,4.0,89.92805755395683,0,0,1,0,0,0,True,True,False,False,False,True,False
43.0,2.15,1,1,0,1.0,1650.0,0,0,0,0,0,0,True,False,False,True,False,True,False
43.0,1.85,8,8,3,5.0,107.9136690647482,0,0,0,0,0,0,True,False,False,True,False,False,True
28.0,0.45,4,2,1,2.0,971.2230215827336,0,0,0,0,0,0,True,False,False,True,False,True,False
3.0,0.58,2,3,2,2.0,1200.0,0,0,0,0,0,0,True,False,False,True,False,True,False
200.0,1.7,5,4,3,3.0,61.0,0,0,0,0,0,0,True,False,False,False,False,True,False
12.0,0.46,6,3,3,3.0,125.89928057553956,0,0,0,0,0,0,True,False,False,False,False,True,False
3.0,0.8,5,4,1,2.0,196.04316546762587,0,0,0,0,0,0,True,False,False,False,False,True,False
3.0,0.58,2,3,2,2.0,1000.0,0,0,0,0,0,0,True,False,False,True,False,True,False
24.0,2.6,4,4,3,4.0,1080.0,1,0,1,1,0,2,True,False,False,True,False,True,False
12.0,2.0,5,5,2,3.0,1350.0,0,0,0,0,0,0,True,False,False,False,False,True,False
28.0,0.65,3,3,2,3.0,80.93525179856114,0,0,0,0,0,0,True,False,True,False,False,True,False
7.0,2.25,3,2,1,1.0,250.0,0,1,1,0,0,0,True,False,True,False,False,True,False
33.0,0.85,3,2,0,1.0,1618.705035971223,0,0,0,0,0,0,True,False,False,True,False,True,False
15.0,10.0,5,5,2,2.0,4500.0,0,0,0,0,0,0,True,False,True,False,False,True,False
24.0,3.5,5,4,3,3.0,1080.0,0,0,0,0,0,0,True,False,True,False,False,True,False
4.0,0.55,2,1,1,1.0,75.0,0,0,0,0,0,0,True,False,False,False,False,True,False
7.0,6.5,3,2,3,5.0,4320.0,0,0,0,0,0,0,True,False,True,False,False,True,False
28.0,1.39,2,2,1,3.0,1450.0,0,0,0,1,0,0,True,False,True,False,False,True,False
23.0,0.7,3,3,0,1.0,2086.3309352517986,0,0,0,0,0,0,True,False,False,True,False,True,False
8.0,0.59,2,2,2,2.0,1052.158273381295,0,0,0,0,1,0,True,False,False,False,False,True,False
53.0,4.0,5,5,2,3.0,2250.0,1,0,0,0,0,0,True,False,False,True,False,True,False
50.0,12.5,6,5,3,4.0,3078.0,1,1,1,0,0,1,True,False,False,False,False,True,False
24.0,1.6,7,5,3,4.0,107.9136690647482,0,0,0,0,0,0,True,False,True,False,False,True,False
24.0,1.6,8,5,3,4.0,540.0,0,0,0,0,0,0,True,False,True,False,False,True,False
12.0,2.9,7,7,3,2.0,4856.115107913669,0,0,0,0,0,0,True,False,True,False,False,True,False
1.0,0.4,6,4,2,2.0,1618.705035971223,0,0,0,0,0,0,True,False,False,False,False,True,False
39.0,1.7,2,2,3,3.0,1618.705035971223,0,1,0,1,0,0,True,False,False,False,False,True,False
49.0,6.75,5,4,2,2.0,3420.0,1,1,0,1,0,0,True,False,True,False,False,False,True
48.0,5.5,3,3,3,2.0,3500.0,1,1,1,0,1,0,True,False,False,False,False,True,False
43.0,2.75,3,3,1,2.0,1080.0,0,0,1,0,0,0,True,False,False,False,False,True,False
7.0,0.27,2,2,1,2.0,404.67625899280574,0,0,0,0,0,0,True,False,False,False,False,True,False
5.0,0.7,2,3,1,1.0,199.64028776978407,0,0,1,1,0,0,True,False,False,True,False,True,False
48.0,0.95,10,10,3,3.0,1915.4676258992804,0,0,0,0,0,0,True,True,False,False,False,True,False
26.0,8.1,5,5,2,4.0,2295.0,0,0,0,0,0,0,True,False,True,False,False,True,False
109.0,7.0,4,4,3,2.0,5400.0,0,0,0,0,0,1,True,False,False,True,False,False,True
4.0,0.38,1,1,1,1.0,472.53521,0,0,0,0,1,0,True,False,False,True,False,True,False
104.0,0.6,7,3,1,2.0,233.8129496402877,0,0,0,0,0,0,True,False,False,False,False,True,False
1.0,0.65,2,2,1,1.0,2023.3812949640285,0,0,0,1,0,0,True,False,False,False,False,True,False
17.0,7.2,4,4,2,1.0,4521.0,0,1,0,1,0,0,True,False,True,False,False,True,False
12.0,1.5,5,5,2,3.0,269.78417266187046,0,0,0,0,0,0,True,False,True,False,False,True,False
50.0,10.0,5,7,2,4.0,7000.0,0,1,0,0,0,2,True,False,False,False,False,True,False
25.0,15.5,5,6,3,3.0,4518.0,1,1,1,1,0,0,True,False,False,False,False,False,True
28.0,9.54,6,5,3,3.0,3240.0,1,1,1,1,0,0,True,True,False,False,False,False,False
25.0,10.55,5,6,3,3.0,2700.0,1,1,1,1,0,0,True,False,False,False,False,False,True
26.0,17.3,6,7,3,3.0,4466.0,1,1,1,1,0,1,True,True,False,False,False,False,True
1.0,3.65,9,9,3,3.0,1557.0,0,1,1,0,0,1,True,True,False,False,False,False,True
26.0,18.9,6,8,2,3.0,4518.0,1,1,1,1,0,1,True,False,False,True,False,False,True
40.0,9.0,8,5,3,3.0,3240.0,0,1,1,1,0,1,True,False,True,False,False,True,False
40.0,2.15,3,3,3,3.0,179.85611510791367,1,0,1,1,0,0,True,False,False,False,False,True,False
51.0,2.25,6,3,3,3.0,179.85611510791367,0,0,0,0,0,0,True,False,False,True,False,False,True
112.0,7.46,4,4,3,2.0,6350.0,0,1,1,0,0,1,True,False,False,True,False,False,True
105.0,0.6,8,4,3,3.0,107.9136690647482,0,0,0,0,0,0,True,True,False,False,False,True,False
50.0,3.99,4,5,3,4.0,8093.525179856114,0,1,1,0,0,1,True,True,False,False,False,False,True
25.0,6.5,5,5,3,3.0,1800.0,1,1,1,1,0,1,True,False,True,False,False,False,True
17.0,6.95,4,4,3,2.0,3500.0,1,1,1,1,0,0,True,False,True,False,False,True,False
109.0,7.0,5,5,3,2.0,6228.0,0,1,0,0,0,0,True,False,False,True,False,False,True
63.0,3.85,3,3,3,4.0,2954.9763033175354,0,1,0,0,0,1,True,True,False,False,False,False,False
82.0,3.2,3,4,3,1.0,3884.892086330935,1,1,1,1,0,0,True,True,False,False,False,False,True
47.0,8.81,8,6,3,3.0,3240.0,1,1,0,0,1,1,True,False,False,False,False,True,False
55.0,1.45,4,4,3,4.0,107.9136690647482,0,0,0,1,0,0,True,False,False,True,False,False,True
