property_type,sector,price,area,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,pooja room,store room,others,furnishing_type,luxury_score
house,28.0,2.58,1458.0,4,2,2,2.0,Moderately Old,1458.0,0,0,0,0,0,2,0
house,63.0,8.5,3950.0,4,4,3,27.0,New Property,3950.0,0,0,0,0,0,2,0
house,91.0,4.0,2245.0,7,7,3,4.0,New Property,4037.7697841726617,0,0,0,0,0,2,45
house,21.0,0.6,972.0,8,3,2,3.0,Old Property,194.24460431654677,0,0,0,0,0,2,0
house,5.0,1.1,1800.0,4,3,1,2.0,Old Property,359.71223021582733,0,0,0,0,0,2,0
house,12.0,2.5,1800.0,9,5,2,1.0,Old Property,3237.410071942446,0,0,1,0,0,2,8
house,38.0,3.5,1722.0,3,2,2,1.0,Moderately Old,1722.0,0,0,0,0,0,2,0
house,56.0,2.95,1449.0,2,2,2,1.0,Moderately Old,1449.0,0,0,0,0,0,2,31
house,105.0,0.7,1200.0,3,2,2,1.0,Moderately Old,1200.0,0,0,0,0,0,2,0
house,12.0,1.16,992.0,5,4,2,3.0,Moderately Old,1175.3554502369668,0,0,0,0,1,2,39
house,25.0,16.0,6000.0,6,5,2,3.0,Relatively New,6000.0,0,0,0,0,0,2,0
house,28.0,8.95,5000.0,5,6,3,4.0,Moderately Old,8992.805755395682,0,0,0,0,0,2,0
house,43.0,14.0,3510.0,9,9,3,4.0,Moderately Old,3510.0,0,1,0,0,0,2,7
house,14.0,0.85,603.0,5,2,2,1.0,Old Property,120.50359712230215,0,0,1,0,0,2,29
house,12.0,1.35,2970.0,4,5,0,3.0,Old Property,330.0,0,0,0,0,0,2,0
house,50.0,13.2,4861.0,6,6,0,2.0,Moderately Old,4861.0,0,0,0,0,0,2,0
house,12.0,6.0,4140.0,9,9,3,3.0,Old Property,9000.0,0,0,0,0,0,2,9
house,4.0,0.51,360.0,4,4,3,4.0,New Property,71.94244604316546,0,0,0,0,0,2,0
house,4.0,1.1,990.0,6,4,1,2.0,Moderately Old,990.0,0,0,0,0,0,2,0
house,37.0,2.5,1900.0,5,5,3,2.0,Relatively New,3417.26618705036,0,0,0,0,0,2,0
house,7.0,0.53,900.0,2,2,0,1.0,Old Property,900.0,0,0,0,0,0,2,0
house,11.0,2.0,1800.0,2,2,1,2.0,Relatively New,359.71223021582733,0,0,0,0,0,2,0
house,7.0,0.63,800.0,4,2,1,2.0,Old Property,800.0,0,0,0,0,1,2,7
house,56.0,8.0,8287.0,10,10,3,4.0,Relatively New,8286.0,1,1,1,0,0,1,107
house,12.0,0.45,936.0,1,1,0,1.0,Moderately Old,936.0,0,0,0,0,0,2,0
house,5.0,0.37,450.0,2,2,1,1.0,Moderately Old,809.3525179856115,0,0,0,0,1,2,0
house,7.0,1.72,1548.0,6,3,1,2.0,Old Property,172.0,0,0,0,0,1,2,0
house,76.0,1.35,3500.0,10,6,3,3.0,Old Property,6294.964028776978,0,0,0,0,0,2,0
house,105.0,0.5,900.0,2,2,0,1.0,Moderately Old,100.0,0,0,0,0,0,2,0
house,4.0,0.62,550.0,3,1,0,2.0,Old Property,550.0,0,0,0,0,0,2,0
house,92.0,1.8,2360.0,4,5,0,13.0,Relatively New,2360.0,0,0,0,0,0,2,0
house,108.0,1.7,3000.0,4,4,3,1.0,Relatively New,3000.0,0,0,0,0,0,2,0
house,5.0,0.55,1100.0,2,1,0,1.0,Moderately Old,1100.0,0,0,0,0,0,2,0
house,5.0,1.5,3000.0,6,1,0,1.0,New Property,3000.0,0,0,0,0,0,2,0
house,109.0,1.55,2360.0,3,2,0,1.0,Relatively New,2360.0,0,0,0,0,0,2,0
house,36.0,0.32,145.0,2,2,0,3.0,Moderately Old,145.0,0,0,0,0,0,2,0
house,5.0,2.1,2504.0,4,3,0,2.0,Moderately Old,2504.0,0,0,0,0,0,2,0
house,4.0,0.65,585.0,4,2,2,5.0,Moderately Old,116.90647482014388,0,0,0,0,0,2,0
house,4.0,1.6,5022.0,4,6,1,3.0,Relatively New,111.51079136690646,0,0,0,0,0,2,0
house,8.0,0.78,802.0,4,4,0,3.0,Moderately Old,950.2369668246446,0,0,0,0,0,2,0
house,7.0,0.95,450.0,2,1,1,3.0,New Property,809.3525179856115,0,0,0,0,0,2,15
house,82.0,3.85,5133.0,5,6,3,6.0,Relatively New,5140.0,0,0,0,0,0,2,0
house,14.0,0.66,612.0,3,2,1,2.0,Old Property,1100.7194244604316,0,0,0,0,0,2,36
house,104.0,0.45,370.0,4,4,2,4.0,Moderately Old,1777.2511848341233,0,0,0,0,0,0,7
house,9.0,0.85,954.0,1,2,0,1.0,Relatively New,190.6474820143885,0,0,0,0,0,2,0
house,13.0,1.5,1426.0,2,2,2,3.0,Old Property,2564.748201438849,1,0,1,0,0,2,7
house,17.0,1.52,765.0,2,2,1,1.0,Old Property,105.0,0,0,0,0,0,2,22
house,1.0,1.0,1137.0,3,2,2,1.0,Old Property,120.0,0,0,1,0,0,2,0
house,7.0,1.05,1080.0,3,2,0,1.0,Old Property,1080.0,0,0,0,0,0,2,0
house,4.0,0.85,1130.0,3,3,0,1.0,Moderately Old,1130.0,0,0,0,0,0,2,0
house,8.0,0.58,1025.0,4,2,1,2.0,Old Property,1843.5251798561148,0,0,1,0,0,2,7
house,7.0,0.45,900.0,3,2,0,1.0,Old Property,1066.350710900474,0,0,0,0,0,2,0
house,57.0,1.35,4950.0,5,3,2,3.0,Old Property,989.2086330935252,0,0,0,0,0,2,21
house,5.0,0.7,909.0,2,2,0,1.0,Moderately Old,181.6546762589928,0,0,0,0,0,0,46
house,5.0,1.4,1700.0,2,2,1,3.0,Relatively New,1700.0,0,0,0,0,0,2,0
house,39.0,5.15,3660.0,5,5,0,1.0,Relatively New,3660.0,0,0,0,0,0,2,0
house,14.0,6.5,2500.0,5,5,0,4.0,Moderately Old,4496.402877697841,0,0,0,0,0,2,0
house,17.0,3.5,1440.0,6,5,3,3.0,Old Property,2589.9280575539565,0,0,0,0,0,2,44
house,25.0,13.5,7000.0,9,9,0,1.0,Relatively New,7000.0,0,0,0,0,0,2,0
house,1.0,5.7,2518.0,9,9,3,3.0,Moderately Old,2518.0,0,0,1,0,0,0,0
house,43.0,3.3,1242.0,1,1,0,5.0,Under Construction,1242.0,0,0,0,0,0,2,0
house,7.0,1.75,1575.0,4,2,2,2.0,Old Property,2832.73381294964,0,0,0,0,1,2,31
house,3.0,0.75,1170.0,4,2,2,2.0,Old Property,233.8129496402877,0,0,0,0,0,2,16
house,12.0,3.5,2367.0,8,8,3,3.0,Relatively New,4800.0,1,1,1,0,0,1,77
house,3.0,0.92,603.0,4,1,0,1.0,Moderately Old,603.0,0,0,0,0,0,2,0
house,200.0,0.52,900.0,3,2,2,2.0,New Property,179.85611510791367,0,0,0,0,0,2,0
house,4.0,1.1,1800.0,8,4,3,2.0,Old Property,359.71223021582733,0,0,0,0,0,2,7
house,6.0,0.75,480.0,4,4,2,1.0,Moderately Old,480.0,0,0,0,0,0,2,0
house,4.0,1.25,1440.0,2,3,0,1.0,Moderately Old,160.0,0,0,0,0,0,2,0
house,10.0,4.25,2367.0,4,3,2,1.0,Moderately Old,2367.0,0,0,0,0,0,2,0
house,3.0,0.37,467.0,1,1,1,1.0,Relatively New,480.0,0,0,0,0,0,2,0
house,54.0,5.7,2430.0,4,4,0,1.0,Moderately Old,2430.0,0,0,0,0,0,2,0
house,70.0,2.1,5400.0,3,2,1,3.0,New Property,710.9004739336493,0,0,0,0,0,2,0
house,5.0,1.1,1100.0,5,4,2,1.0,Moderately Old,1100.0,0,0,0,0,0,2,0
house,12.0,0.6,450.0,5,3,2,3.0,Moderately Old,30.0,0,0,0,0,1,2,0
house,48.0,1.2,538.0,4,4,3,4.0,Old Property,89.92805755395683,0,0,0,0,0,2,8
house,28.0,4.5,3240.0,4,4,0,4.0,Moderately Old,3240.0,0,0,0,0,0,2,0
house,10.0,0.8,900.0,4,4,0,2.0,Old Property,179.85611510791367,0,0,0,0,0,2,0
house,9.0,1.1,1350.0,2,2,1,5.0,Old Property,269.78417266187046,0,0,0,0,1,2,0
house,36.0,3.0,2700.0,4,4,0,1.0,Moderately Old,3199.052132701422,0,0,0,0,0,2,0
house,48.0,8.5,3240.0,4,6,3,3.0,Old Property,3240.0,0,1,1,0,1,2,49
house,105.0,1.1,1620.0,5,3,1,2.0,Old Property,323.74100719424456,1,0,1,0,0,2,0
house,28.0,0.75,360.0,7,4,3,4.0,Moderately Old,71.94244604316546,0,0,0,0,0,2,7
house,12.0,6.0,1710.0,9,6,2,2.0,Old Property,1710.0,0,0,0,0,0,2,0
house,4.0,0.82,802.0,4,4,0,2.0,Old Property,950.2369668246446,0,0,0,0,0,2,0
house,58.0,0.35,1000.0,1,4,1,1.0,Moderately Old,1798.5611510791366,0,0,0,0,0,2,0
house,8.0,1.15,3501.0,3,2,1,1.0,Moderately Old,4146.919431279621,0,0,0,0,0,2,0
house,67.0,1.85,2250.0,3,3,3,1.0,Moderately Old,296.2085308056872,0,0,0,0,0,2,0
house,63.0,8.5,3132.0,6,6,3,3.0,Under Construction,3132.0,0,0,1,1,0,2,29
house,9.0,0.9,900.0,4,5,3,3.0,New Property,250.0,0,0,0,0,1,2,14
house,5.0,0.5,900.0,2,1,2,1.0,Old Property,1618.705035971223,0,0,0,1,0,2,16
house,43.0,5.75,2430.0,4,4,2,4.0,Under Construction,2430.0,0,1,0,1,0,1,153
house,53.0,4.65,2646.0,5,5,3,1.0,Moderately Old,2646.0,0,0,0,0,0,0,0
house,1.0,7.2,5400.0,4,4,3,4.0,Old Property,5400.0,1,1,0,0,0,1,15
house,12.0,0.6,558.0,3,3,1,2.0,Relatively New,111.51079136690646,0,0,0,0,0,2,0
house,11.0,4.5,4950.0,4,5,2,2.0,Old Property,4950.0,0,0,0,0,0,2,0
house,12.0,1.3,552.0,5,2,1,3.0,Old Property,916.093071942446,0,0,0,0,1,2,0
house,4.0,0.6,513.0,3,3,1,2.0,Old Property,102.51798561151078,0,0,0,0,1,2,0
house,104.0,1.95,920.0,3,5,3,2.0,Moderately Old,1654.6762589928055,0,0,0,0,0,2,0
house,11.0,1.25,1035.0,10,6,2,3.0,Old Property,206.8345323741007,0,0,0,0,1,2,7
house,109.0,6.1,2430.0,5,6,3,2.0,Moderately Old,2430.0,0,1,0,0,0,2,30
house,14.0,0.5,360.0,5,3,3,3.0,Old Property,71.94244604316546,0,0,0,0,0,2,0
house,1.0,2.0,1337.0,3,1,0,3.0,Moderately Old,2405.421897482014,0,0,0,0,0,2,16
house,28.0,2.1,900.0,8,8,3,4.0,Moderately Old,179.85611510791367,0,0,0,0,1,0,38
house,89.0,1.25,1423.0,3,3,2,1.0,Under Construction,1423.0,1,0,0,0,1,2,0
house,107.0,0.65,1000.0,6,2,3,1.0,Moderately Old,1184.8341232227488,0,0,0,0,0,2,0
house,50.0,11.5,3240.0,5,6,0,1.0,Moderately Old,3240.0,0,0,0,0,0,2,0
house,12.0,0.9,785.0,5,4,3,3.0,Moderately Old,1411.8705035971225,1,1,1,0,1,2,0
house,4.0,0.75,640.0,5,4,3,2.0,Moderately Old,1151.0791366906474,0,0,0,0,0,2,0
house,8.0,1.3,1125.0,3,3,1,2.0,Moderately Old,2023.3812949640285,0,0,0,0,0,2,16
house,104.0,0.48,864.0,2,2,1,1.0,New Property,795.0,1,0,1,0,1,2,44
house,3.0,0.68,1755.0,5,3,0,1.0,Moderately Old,1755.0,0,0,0,0,0,2,0
house,3.0,1.5,1980.0,7,2,0,1.0,Moderately Old,395.6834532374101,0,0,0,0,0,2,0
house,8.0,1.3,1125.0,3,3,1,1.0,Moderately Old,1125.0,0,0,0,0,0,2,0
house,12.0,0.6,558.0,2,2,1,1.0,Moderately Old,111.51079136690646,0,0,0,0,0,2,8
house,14.0,6.5,3150.0,4,4,3,2.0,Moderately Old,3150.0,0,0,0,0,0,2,0
house,7.0,0.49,472.0,2,1,0,1.0,Old Property,953.2374100719423,0,0,0,0,0,2,7
house,14.0,1.07,900.0,2,2,1,1.0,Old Property,1618.705035971223,0,1,0,0,0,2,7
house,7.0,2.1,1215.0,6,6,3,3.0,Relatively New,242.80575539568343,0,0,0,0,0,2,14
house,31.0,4.6,1426.0,2,2,2,2.0,Moderately Old,1426.0,0,0,0,0,0,2,0
house,5.0,1.0,900.0,3,4,2,2.0,Relatively New,1618.705035971223,0,0,0,0,0,2,0
house,8.0,1.1,900.0,6,4,1,1.0,Moderately Old,1066.350710900474,0,0,0,0,0,2,0
house,69.0,2.95,1800.0,4,3,2,3.0,New Property,1800.0,0,0,1,0,1,1,111
house,31.0,4.6,1460.0,6,4,3,3.0,Old Property,2625.8992805755397,0,0,0,0,1,2,8
house,5.0,0.35,360.0,2,2,1,2.0,Old Property,71.94244604316546,0,0,0,0,0,2,0
house,24.0,10.0,3915.0,8,10,3,1.0,Old Property,3915.0,0,0,0,0,0,2,0
house,1.0,5.2,5200.0,4,5,2,1.0,Moderately Old,5200.0,0,0,0,0,0,2,0
house,4.0,0.4,450.0,1,1,0,1.0,Moderately Old,89.92805755395683,0,0,0,0,0,2,0
house,104.0,0.62,500.0,3,3,1,2.0,Moderately Old,900.0,0,0,0,0,1,1,8
house,4.0,0.5,540.0,5,3,2,3.0,Old Property,971.2230215827336,0,0,0,0,0,2,0
house,4.0,0.92,603.0,4,4,3,4.0,Moderately Old,120.50359712230215,0,0,0,0,1,2,0
house,17.0,3.5,1440.0,6,6,3,3.0,Relatively New,1440.0,0,0,0,0,0,2,0
house,4.0,0.8,1314.0,5,4,3,3.0,Under Construction,262.58992805755395,0,0,0,0,0,2,0
house,48.0,1.5,1053.0,2,3,2,1.0,New Property,210.43165467625897,1,0,1,0,0,0,69
house,103.0,2.25,3534.0,3,5,3,10.0,Relatively New,3534.0,0,0,0,0,0,2,0
house,25.0,13.5,3618.0,5,6,3,4.0,Old Property,3618.0,0,0,0,0,1,0,79
house,12.0,1.7,1800.0,1,1,1,1.0,Old Property,3237.410071942446,0,1,0,0,0,2,7
house,7.0,0.45,900.0,3,2,1,2.0,Old Property,1618.705035971223,0,0,0,0,1,2,12
house,8.0,1.2,1186.0,6,2,1,2.0,Old Property,2132.258895683453,0,0,0,0,0,2,9
house,14.0,1.8,1800.0,4,3,1,1.0,Old Property,359.71223021582733,0,0,0,0,0,2,16
house,67.0,1.5,1736.0,5,3,2,2.0,New Property,213.2701421800948,0,0,0,0,0,2,0
house,1.0,0.35,540.0,2,2,0,1.0,New Property,639.8104265402844,0,0,0,0,0,2,0
house,3.0,0.55,820.0,2,2,1,2.0,Moderately Old,810.0,0,0,0,0,0,2,0
house,4.0,0.4,432.0,1,1,1,1.0,Moderately Old,776.978417266187,0,0,0,0,0,2,0
house,67.0,3.0,2520.0,4,4,0,3.0,Moderately Old,2985.7819905213278,0,0,0,0,0,2,0
house,8.0,0.43,471.0,3,3,3,2.0,Relatively New,1050.0,0,0,0,0,0,2,0
house,4.0,0.32,450.0,2,3,1,1.0,Relatively New,450.0,0,0,0,0,0,2,0
house,4.0,0.47,587.0,2,1,1,1.0,Moderately Old,1122.302158273381,0,0,0,1,0,2,0
house,52.0,5.5,2700.0,9,9,3,3.0,Moderately Old,2700.0,0,1,1,0,1,0,26
house,7.0,0.75,600.0,3,5,3,3.0,Moderately Old,1079.1366906474818,0,0,0,0,0,2,0
house,104.0,0.71,700.0,4,2,1,2.0,New Property,1258.9928057553957,0,0,0,0,0,2,0
house,7.0,0.38,450.0,2,2,1,1.0,Moderately Old,809.3525179856115,0,0,0,0,0,2,0
house,103.0,3.25,4000.0,4,3,3,20.0,Under Construction,7194.244604316546,0,0,0,0,0,2,0
house,12.0,0.53,363.0,4,4,2,3.0,Relatively New,647.4820143884891,0,0,0,0,0,2,0
house,7.0,2.3,1350.0,5,3,3,3.0,Old Property,269.78417266187046,1,1,1,0,0,2,27
house,12.0,1.5,1300.0,10,7,3,4.0,Moderately Old,2338.129496402877,0,0,0,0,0,2,0
house,7.0,1.1,1260.0,9,3,3,3.0,Old Property,251.79856115107916,0,0,0,0,0,2,7
house,12.0,1.35,1105.0,5,5,1,3.0,Old Property,2052.0,0,0,0,0,0,2,31
house,12.0,1.3,900.0,6,4,2,3.0,Moderately Old,179.85611510791367,1,0,0,0,1,2,12
house,6.0,1.25,1080.0,5,5,1,2.0,New Property,120.0,0,0,1,0,0,2,0
house,24.0,1.44,4860.0,4,2,2,1.0,Old Property,107.9136690647482,0,0,0,0,0,2,8
house,4.0,0.5,450.0,2,2,2,2.0,New Property,809.3525179856115,1,1,1,0,1,2,14
house,1.0,1.0,1215.0,9,7,3,3.0,Moderately Old,242.80575539568343,0,0,1,0,0,2,0
house,23.0,5.5,4200.0,9,9,3,3.0,Moderately Old,7553.956834532373,0,1,0,0,1,0,0
house,28.0,5.5,1800.0,4,3,3,2.0,Old Property,1800.0,0,0,1,0,1,0,22
house,4.0,0.8,675.0,5,3,1,2.0,Moderately Old,134.89208633093523,0,0,0,0,0,2,0
house,6.0,0.9,900.0,7,4,3,4.0,Moderately Old,1618.705035971223,0,0,0,0,0,2,7
house,47.0,4.3,1467.0,6,4,2,2.0,Moderately Old,1467.0,0,0,0,0,1,2,0
house,11.0,0.9,800.0,5,5,3,3.0,Relatively New,1438.848920863309,0,0,0,0,0,2,0
house,24.0,3.25,1070.0,4,4,3,3.0,Old Property,1070.0,0,0,0,0,0,2,15
house,4.0,0.38,450.0,1,1,1,1.0,Moderately Old,89.92805755395683,0,0,0,0,0,2,0
house,12.0,3.71,1872.0,3,3,1,4.0,Moderately Old,1872.0,0,0,1,0,0,2,0
house,28.0,13.0,7250.0,10,10,3,1.0,Moderately Old,8590.04739336493,0,0,0,0,0,2,0
house,1.0,0.4,525.0,2,2,1,1.0,Relatively New,622.0379146919431,0,0,0,0,0,2,0
house,8.0,0.55,504.0,4,4,0,2.0,Moderately Old,56.0,0,0,0,0,0,2,0
house,7.0,1.3,963.0,5,3,2,3.0,Old Property,963.0,0,0,0,0,0,2,0
house,92.0,0.75,959.0,2,2,3,1.0,Relatively New,959.0,0,0,0,0,0,2,0
house,5.0,0.3,540.0,1,1,2,1.0,New Property,971.2230215827336,0,0,0,0,0,2,0
house,200.0,0.18,450.0,2,1,1,1.0,Relatively New,809.3525179856115,0,0,0,0,0,2,0
house,48.0,1.55,1053.0,2,3,2,1.0,New Property,210.43165467625897,1,0,1,0,0,0,49
house,36.0,0.32,565.0,5,1,0,1.0,Moderately Old,565.0,0,0,0,0,0,2,0
house,11.0,4.0,2025.0,5,4,1,2.0,Old Property,2025.0,0,0,0,0,0,2,0
house,8.0,0.38,450.0,2,2,2,1.0,Moderately Old,59.24170616113744,0,0,0,0,0,2,0
house,50.0,12.0,3240.0,5,6,3,3.0,Moderately Old,3240.0,0,0,0,0,0,2,0
house,8.0,0.45,500.0,1,1,1,3.0,Moderately Old,592.4170616113744,0,0,0,0,0,2,0
house,11.0,1.2,2700.0,7,3,0,3.0,Old Property,300.0,0,0,0,0,0,2,0
house,6.0,0.4,1600.0,4,2,2,1.0,Moderately Old,1600.0,0,0,0,0,0,2,0
house,5.0,1.0,1500.0,1,1,0,1.0,Moderately Old,1500.0,0,0,0,0,0,2,0
house,200.0,0.5,1350.0,5,2,0,2.0,Relatively New,1350.0,0,0,0,0,0,2,0
house,12.0,1.15,900.0,2,2,3,4.0,Old Property,1066.350710900474,0,0,0,0,0,2,0
house,4.0,0.7,1053.0,3,3,0,1.0,Moderately Old,117.0,0,0,0,0,0,2,0
house,11.0,3.08,2700.0,6,4,2,1.0,Old Property,2700.0,0,0,0,0,0,2,0
house,56.0,2.95,1458.0,2,2,0,1.0,Moderately Old,1458.0,0,0,0,0,0,2,0
house,33.0,8.0,4500.0,6,5,3,4.0,Relatively New,4500.0,0,0,0,0,0,2,0
house,82.0,6.5,3240.0,4,3,0,2.0,Relatively New,3240.0,0,0,0,0,0,2,0
house,7.0,3.0,2610.0,7,7,0,3.0,Old Property,2610.0,0,0,0,0,0,2,0
house,52.0,8.0,3132.0,6,5,3,4.0,Moderately Old,3132.0,0,0,0,0,0,2,0
house,12.0,2.75,2228.0,6,6,2,2.0,Moderately Old,2228.0,0,0,0,0,0,2,0
house,7.0,2.25,1332.0,5,3,0,2.0,Old Property,148.0,0,0,0,0,0,2,0
house,5.0,1.45,1812.0,3,2,1,1.0,Relatively New,1800.0,0,0,0,0,0,2,0
house,14.0,3.5,2000.0,3,3,1,2.0,Old Property,2000.0,0,0,0,0,0,2,0
house,48.0,0.82,2100.0,3,2,1,1.0,Moderately Old,2488.1516587677725,0,0,0,0,0,2,0
house,108.0,10.5,7331.0,5,4,3,1.0,Relatively New,7331.0,0,0,0,0,0,2,0
house,12.0,0.38,900.0,3,3,3,3.0,Relatively New,1618.705035971223,0,0,0,0,0,2,0
house,33.0,10.0,4950.0,5,6,3,4.0,New Property,4950.0,1,1,0,0,0,2,26
house,7.0,0.75,900.0,2,3,2,3.0,Old Property,179.85611510791367,0,0,0,0,0,2,0
house,47.0,4.6,1728.0,7,6,3,4.0,Moderately Old,1728.0,0,0,0,0,0,1,51
house,48.0,0.5,900.0,2,1,2,1.0,Moderately Old,1618.705035971223,0,0,0,0,0,2,0
house,39.0,7.0,7000.0,10,11,3,4.0,Relatively New,7000.0,0,0,1,0,0,1,38
house,12.0,0.35,360.0,2,1,0,5.0,Old Property,360.0,0,0,0,0,0,2,0
house,37.0,0.95,1000.0,5,3,2,2.0,Relatively New,1798.5611510791366,0,0,1,0,0,2,0
house,39.0,1.6,892.0,1,1,2,2.0,Old Property,1604.3165467625895,0,0,0,0,0,2,40
house,36.0,0.29,891.0,2,1,0,0.0,Old Property,1602.5179856115103,0,0,0,0,0,2,0
house,76.0,0.24,450.0,2,2,0,2.0,Relatively New,809.3525179856115,0,0,0,0,0,2,0
house,26.0,5.6,1833.0,4,3,3,3.0,Moderately Old,1833.0,0,0,0,0,0,2,33
house,8.0,0.55,1200.0,2,2,0,2.0,Moderately Old,1421.8009478672986,0,0,0,0,0,2,0
house,1.0,5.0,4000.0,6,4,0,3.0,Moderately Old,4000.0,0,0,0,0,0,2,0
house,39.0,1.8,823.0,1,1,2,3.0,Relatively New,800.0,0,0,0,0,0,2,0
house,200.0,1.5,900.0,9,3,3,3.0,Relatively New,1066.350710900474,0,0,0,0,0,2,0
house,45.0,1.05,1484.0,3,3,3,3.0,Moderately Old,1484.0,0,0,0,0,0,2,0
house,6.0,1.8,2228.0,8,5,2,1.0,Moderately Old,2639.8104265402844,0,0,0,0,0,2,0
house,76.0,0.44,1035.0,3,2,1,1.0,Relatively New,136.2559241706161,0,0,1,0,1,2,46
house,7.0,0.83,472.0,5,3,2,3.0,Old Property,559.2417061611375,0,0,0,0,0,2,0
house,89.0,0.7,1297.0,2,2,2,14.0,New Property,1297.0,0,0,0,0,0,2,0
house,1.0,0.98,1080.0,9,4,3,1.0,Moderately Old,142.18009478672985,0,0,0,0,0,2,0
house,48.0,3.35,6000.0,6,5,3,3.0,Moderately Old,6000.0,0,0,0,0,0,2,0
house,4.0,0.47,1336.0,3,4,0,3.0,Moderately Old,1350.0,0,0,0,0,0,2,0
house,12.0,1.2,1072.0,5,4,2,3.0,Old Property,1072.0,0,0,0,0,0,2,0
house,12.0,9.0,8100.0,10,5,3,4.0,Old Property,8100.0,0,0,0,0,0,2,0
house,72.0,3.09,4426.0,5,5,3,14.0,Relatively New,3653.0,0,1,0,0,0,0,33
house,103.0,3.15,4700.0,4,5,0,12.0,Relatively New,4700.0,0,0,0,0,0,2,0
house,12.0,1.7,1800.0,3,3,0,1.0,Moderately Old,200.0,0,0,0,0,0,2,0
house,1.0,4.75,4500.0,6,7,0,4.0,Moderately Old,4500.0,0,0,0,0,0,2,0
house,9.0,1.65,900.0,2,3,0,3.0,Moderately Old,900.0,0,0,0,0,0,2,0
house,92.0,0.85,1743.0,4,4,3,4.0,Relatively New,1743.0,0,0,0,0,0,2,0
house,48.0,2.0,2674.0,4,3,0,1.0,Moderately Old,2674.0,0,0,0,0,0,2,0
house,5.0,0.74,1000.0,3,3,0,2.0,Moderately Old,1000.0,0,0,0,0,0,2,0
house,1.0,1.85,1156.0,4,3,2,3.0,Moderately Old,1369.6682464454975,0,0,0,0,0,2,0
house,5.0,0.4,500.0,2,1,0,1.0,Moderately Old,500.0,0,0,0,0,0,2,0
house,5.0,0.85,900.0,5,3,3,1.0,Moderately Old,1066.350710900474,0,0,0,0,0,2,0
house,12.0,0.69,758.0,1,1,1,2.0,Old Property,758.0,0,0,0,0,0,2,0
house,6.0,0.85,1100.0,2,2,0,4.0,Moderately Old,1303.3175355450237,0,0,0,0,0,2,0
house,25.0,13.0,2844.0,6,8,3,5.0,Relatively New,2844.0,1,1,1,1,0,1,0
house,12.0,1.4,1609.0,2,2,1,2.0,Old Property,298.56115107913666,0,0,0,0,0,2,0
house,9.0,1.8,3025.0,5,5,3,3.0,Moderately Old,5440.647482014388,0,0,0,0,0,2,0
house,35.0,0.7,2000.0,4,4,0,2.0,Moderately Old,2369.668246445497,0,0,0,0,0,2,0
house,102.0,0.7,720.0,4,3,2,3.0,Relatively New,143.88489208633092,0,0,1,1,0,2,12
house,11.0,2.4,2700.0,10,5,3,2.0,Old Property,539.5683453237409,1,1,1,0,0,2,8
house,43.0,3.35,1242.0,1,1,0,1.0,Old Property,1242.0,0,0,0,0,0,2,9
house,50.0,7.0,2160.0,3,2,0,1.0,Moderately Old,2160.0,0,0,0,0,0,2,0
house,41.0,1.65,1200.0,1,1,0,1.0,Moderately Old,1200.0,0,0,0,0,0,2,0
house,3.0,0.6,1000.0,1,1,0,1.0,Moderately Old,1000.0,0,0,0,0,0,2,0
house,11.0,2.43,1632.0,4,4,2,3.0,Old Property,345.0,1,0,1,1,0,2,38
house,3.0,3.5,3800.0,1,1,0,1.0,Moderately Old,3800.0,0,0,0,0,0,2,0
house,110.0,0.34,500.0,1,1,0,1.0,Relatively New,500.0,0,0,0,0,0,2,0
house,6.0,0.75,713.0,6,4,1,3.0,Moderately Old,1282.3741007194244,0,0,0,0,0,2,62
house,3.0,0.55,750.0,1,1,0,1.0,Moderately Old,750.0,0,0,0,0,0,2,0
house,5.0,0.7,864.0,4,2,0,2.0,Old Property,1553.956834532374,0,0,0,0,0,2,7
house,48.0,6.25,9001.0,3,3,0,1.0,Moderately Old,9001.0,0,0,0,0,0,2,0
house,12.0,1.2,846.0,4,4,2,2.0,Relatively New,846.0,0,0,1,0,0,0,7
house,48.0,0.49,1150.0,2,2,1,3.0,New Property,2068.345323741007,0,0,0,0,0,2,0
house,29.0,2.0,1890.0,10,10,3,3.0,Moderately Old,210.0,0,0,0,0,0,2,0
house,12.0,0.37,394.0,1,1,0,3.0,Moderately Old,708.6330935251798,0,0,0,0,0,2,0
house,86.0,0.42,450.0,5,3,2,3.0,Relatively New,89.92805755395683,0,0,0,0,0,2,0
house,36.0,0.75,1081.0,3,1,0,1.0,Moderately Old,1081.0,0,0,0,0,0,2,0
house,11.0,3.5,2250.0,10,1,0,1.0,New Property,2250.0,0,0,0,0,0,2,0
house,26.0,4.5,1350.0,5,5,3,2.0,Old Property,1350.0,0,0,0,0,0,2,7
house,37.0,1.16,1539.0,1,1,0,1.0,Relatively New,1535.0,0,0,0,0,0,2,0
house,5.0,0.9,900.0,3,4,3,3.0,Moderately Old,3500.0,0,0,0,0,1,0,42
house,76.0,0.75,745.0,2,2,2,11.0,New Property,745.0,0,0,0,0,0,2,40
house,200.0,0.13,788.0,1,1,0,0.0,Relatively New,933.649289099526,0,0,0,0,0,2,0
house,5.0,0.96,960.0,7,4,2,3.0,Moderately Old,1699.640287769784,0,0,1,1,0,0,0
house,48.0,1.35,1350.0,5,5,3,4.0,Relatively New,2428.0575539568345,0,0,0,0,0,2,0
